Review,Rating,Date,Helpful Count,source,raw_text,cleaned_text
goooooooooooooooooood🫡🫡,5,2026-07-30 15:15:00 UTC,0,play_store,goooooooooooooooooood🫡🫡,goooooooooooooooooood
very happy 😊 😃 with blinket,5,2026-07-30 15:15:00 UTC,0,play_store,very happy 😊 😃 with blinket,happy blinket
Not deserve any star so I don't like this app,1,2026-07-30 15:14:34 UTC,0,play_store,Not deserve any star so I don't like this app,deserve star dont like app
Awesome hai boss,5,2026-07-30 15:12:40 UTC,0,play_store,Awesome hai boss,awesome hai bos
very good 👍. gives products at right time.,5,2026-07-30 15:12:31 UTC,0,play_store,very good 👍. gives products at right time.,good give product right time
soooooooooo convenient !!!!!!!!!,5,2026-07-30 15:10:47 UTC,0,play_store,soooooooooo convenient !!!!!!!!!,soooooooooo convenient
very low price,5,2026-07-30 15:06:11 UTC,0,play_store,very low price,low price
"blinkit store is 500 meter from my home no traffic nothing but takes 18 minute ever 20 minutes and will charge 50 rs and above ,blinkit is giving day by day bad service",1,2026-07-30 15:05:02 UTC,0,play_store,"blinkit store is 500 meter from my home no traffic nothing but takes 18 minute ever 20 minutes and will charge 50 rs and above ,blinkit is giving day by day bad service",blinkit store 500 meter home traffic nothing take 18 minute ever 20 minute charge 50 rs blinkit give day day bad service
loveeeeeee ittttttttt,5,2026-07-30 15:04:37 UTC,0,play_store,loveeeeeee ittttttttt,loveeeeeee ittttttttt
blinkit delivery is not good items are rotten or not packed properly. it happens frequently,1,2026-07-30 15:04:17 UTC,0,play_store,blinkit delivery is not good items are rotten or not packed properly. it happens frequently,blinkit delivery good item rotten pack properly happen frequently
very nice so much ✨☺️☺️☺️,5,2026-07-30 15:03:05 UTC,0,play_store,very nice so much ✨☺️☺️☺️,nice much
google map not recognised place easily,1,2026-07-30 15:02:12 UTC,0,play_store,google map not recognised place easily,google map recognise place easily
very good app you must try it 😊👍🏻👍🏻🥰,5,2026-07-30 15:02:01 UTC,0,play_store,very good app you must try it 😊👍🏻👍🏻🥰,good app must try
very very nice good 👍,5,2026-07-30 15:01:29 UTC,0,play_store,very very nice good 👍,nice good
you could give something free or complementary things or food items after ordering heavy things😀,4,2026-07-30 15:00:15 UTC,0,play_store,you could give something free or complementary things or food items after ordering heavy things😀,could give something free complementary thing food item order heavy thing
very fast and good service,5,2026-07-30 14:56:44 UTC,0,play_store,very fast and good service,fast good service
sabse accha ❤️ I'm loving itttt....,5,2026-07-30 14:56:03 UTC,0,play_store,sabse accha ❤️ I'm loving itttt....,sabse accha im love itttt
blinkit photocopy delivery is too late,2,2026-07-30 14:55:02 UTC,0,play_store,blinkit photocopy delivery is too late,blinkit photocopy delivery late
something order is delayed for a long period of time,4,2026-07-30 14:53:34 UTC,0,play_store,something order is delayed for a long period of time,something order delay long period time
good experience with blinkit,5,2026-07-30 14:53:21 UTC,0,play_store,good experience with blinkit,good experience blinkit
"बहोत ही अच्छी सर्विस है, डिलिवर करने वाले भाई भी बहोत अच्छे हैं, damage product तुरंत बदल जाता है, बहोत ही अच्छा लगा मुझे, बस थोड़ा डिस्काउंट कम है, लोकल मार्केट से तो ठीक ही है, लेकिन और सभी फायदे भी है घर बैठे सामन, फ्री डिलिवर, डिस्काउंट भी अच्छा लगा ❤️❤️",5,2026-07-30 14:53:03 UTC,0,play_store,"बहोत ही अच्छी सर्विस है, डिलिवर करने वाले भाई भी बहोत अच्छे हैं, damage product तुरंत बदल जाता है, बहोत ही अच्छा लगा मुझे, बस थोड़ा डिस्काउंट कम है, लोकल मार्केट से तो ठीक ही है, लेकिन और सभी फायदे भी है घर बैठे सामन, फ्री डिलिवर, डिस्काउंट भी अच्छा लगा ❤️❤️",damage product बदल बस कम और घर
"They sell completely used makeup. This is my first time buying makeup from here, and it was already used. Their customer service is the worst, and I've even been threatened by customer care staff on a call. they are not supported by the customer",1,2026-07-30 14:52:57 UTC,0,play_store,"They sell completely used makeup. This is my first time buying makeup from here, and it was already used. Their customer service is the worst, and I've even been threatened by customer care staff on a call. they are not supported by the customer",sell completely used makeup first time buy makeup already use customer service worst ive even threaten customer care staff call support customer
it is very helpful for every one I am happy or it's product are also like flipkart i am happy I ordered 11to15 times,5,2026-07-30 14:52:51 UTC,0,play_store,it is very helpful for every one I am happy or it's product are also like flipkart i am happy I ordered 11to15 times,helpful every one happy product also like flipkart happy order 11to15 time
Amazing experience with blinkit,5,2026-07-30 14:52:29 UTC,0,play_store,Amazing experience with blinkit,amaze experience blinkit
item deliver on time product in good condition,5,2026-07-30 14:51:48 UTC,0,play_store,item deliver on time product in good condition,item deliver time product good condition
best platform,5,2026-07-30 14:51:13 UTC,0,play_store,best platform,best platform
"सड़ा हुआ, बासी, और हर प्रोडक्ट वजन में कम । घटिया सर्विस है ।। कृपया कोई इस्तेमाल न करे ।",1,2026-07-30 14:50:37 UTC,0,play_store,"सड़ा हुआ, बासी, और हर प्रोडक्ट वजन में कम । घटिया सर्विस है ।। कृपया कोई इस्तेमाल न करे ।",और हर वजन कम न
very bad experience order cancel option on available after book order,1,2026-07-30 14:48:44 UTC,0,play_store,very bad experience order cancel option on available after book order,bad experience order cancel option available book order
👍 good website,5,2026-07-30 14:48:37 UTC,0,play_store,👍 good website,good website
made life much more easier .,5,2026-07-30 14:47:38 UTC,0,play_store,made life much more easier .,make life much easy
cod must be available below order 50 or 80 other' wise it will create problem if the bank surver is down,3,2026-07-30 14:47:29 UTC,0,play_store,cod must be available below order 50 or 80 other' wise it will create problem if the bank surver is down,cod must available order 50 80 wise create problem bank surver
It is very good app I used a timer it actually came in 10 min and have much more groceries I love this app,5,2026-07-30 14:46:29 UTC,0,play_store,It is very good app I used a timer it actually came in 10 min and have much more groceries I love this app,good app use timer actually come 10 min much grocery love app
very supportive team and coordination,5,2026-07-30 14:45:40 UTC,0,play_store,very supportive team and coordination,supportive team coordination
"first time I will be using this application, I am impressed that the selection required a customer choice",3,2026-07-30 14:45:06 UTC,0,play_store,"first time I will be using this application, I am impressed that the selection required a customer choice",first time use application impressed selection require customer choice
"Payment on in hand Delivery,Must be Better..",4,2026-07-30 14:44:26 UTC,0,play_store,"Payment on in hand Delivery,Must be Better..",payment hand deliverymust better
very low earning and no offer store closed 11pm offer time late night 2 pm but store closed 11pm,1,2026-07-30 14:43:16 UTC,1,play_store,very low earning and no offer store closed 11pm offer time late night 2 pm but store closed 11pm,low earn offer store close 11pm offer time late night 2 pm store close 11pm
last time sevier,5,2026-07-30 14:43:08 UTC,0,play_store,last time sevier,last time sevier
good apps,5,2026-07-30 14:42:34 UTC,0,play_store,good apps,good apps
very fast delivery...All products are very good...,5,2026-07-30 14:41:56 UTC,0,play_store,very fast delivery...All products are very good...,fast deliveryall product good
it's a great help when you are outside of your town...thnxxx blinkit,5,2026-07-30 14:41:52 UTC,0,play_store,it's a great help when you are outside of your town...thnxxx blinkit,great help outside townthnxxx blinkit
Too good to be true And very convenient,5,2026-07-30 14:41:26 UTC,0,play_store,Too good to be true And very convenient,good true convenient
just awesome,5,2026-07-30 14:40:46 UTC,0,play_store,just awesome,awesome
over all experience is good,4,2026-07-30 14:39:03 UTC,0,play_store,over all experience is good,experience good
your service is very good but price is more than jio mart,4,2026-07-30 14:37:03 UTC,0,play_store,your service is very good but price is more than jio mart,service good price jio mart
good delivery service,5,2026-07-30 14:36:14 UTC,0,play_store,good delivery service,good delivery service
very rude behaviour and delay in service,1,2026-07-30 14:35:41 UTC,0,play_store,very rude behaviour and delay in service,rude behaviour delay service
wows it's amazing 👏 😍,5,2026-07-30 14:34:11 UTC,0,play_store,wows it's amazing 👏 😍,wow amaze
bahut badiya he,5,2026-07-30 14:33:37 UTC,0,play_store,bahut badiya he,bahut badiya
Very nice product quality,5,2026-07-30 14:33:02 UTC,0,play_store,Very nice product quality,nice product quality
always delevering on time but some time it is delayed 👍,4,2026-07-30 14:31:58 UTC,0,play_store,always delevering on time but some time it is delayed 👍,always delevering time time delay
Awesome ness + Faster,5,2026-07-30 14:31:02 UTC,0,play_store,Awesome ness + Faster,awesome ness faster
cod not available in my number 😞,4,2026-07-30 14:30:51 UTC,0,play_store,cod not available in my number 😞,cod available number
"Thank you for demonstrating that ""customer support"" and ""customer resolution"" are apparently separate departments. My experience suggests that following policy has taken priority over applying basic judgment to solve a straightforward issue. If the current process prevents your support team from exercising common sense, it may be worth reviewing the policy rather than expecting customers to accept an avoidable poor experience. I hope this feedback reaches someone empowered to improve the system.",1,2026-07-30 14:29:51 UTC,0,play_store,"Thank you for demonstrating that ""customer support"" and ""customer resolution"" are apparently separate departments. My experience suggests that following policy has taken priority over applying basic judgment to solve a straightforward issue. If the current process prevents your support team from exercising common sense, it may be worth reviewing the policy rather than expecting customers to accept an avoidable poor experience. I hope this feedback reaches someone empowered to improve the system.",thank demonstrate customer support customer resolution apparently separate department experience suggest follow policy take priority apply basic judgment solve straightforward issue current process prevents support team exercise common sense may worth review policy rather expect customer accept avoidable poor experience hope feedback reach someone empower improve system
"Extremely disappointed with this app. Since yesterday, every time I try to place an order, it shows ""Currently unavailable. We can't accept your order right now due to high demand."" If you can't handle the demand, don't let customers spend time adding products to their cart. This is a terrible user experience. There is no proper explanation, no estimated time, and no solution provided. Please fix your servers or stop showing unavailable services. Very frustrating and a complete waste of time.",1,2026-07-30 14:27:44 UTC,0,play_store,"Extremely disappointed with this app. Since yesterday, every time I try to place an order, it shows ""Currently unavailable. We can't accept your order right now due to high demand."" If you can't handle the demand, don't let customers spend time adding products to their cart. This is a terrible user experience. There is no proper explanation, no estimated time, and no solution provided. Please fix your servers or stop showing unavailable services. Very frustrating and a complete waste of time.",extremely disappointed app since yesterday every time try place order show currently unavailable cant accept order right due high demand cant handle demand dont let customer spend time add product cart terrible user experience proper explanation estimate time solution provide please fix server stop show unavailable service frustrate complete waste time
Just getting additional 65 rupees charge from past few days anytime i try to order something,1,2026-07-30 14:27:41 UTC,0,play_store,Just getting additional 65 rupees charge from past few days anytime i try to order something,get additional 65 rupee charge past day anytime try order something
charging very high for delivery,1,2026-07-30 14:27:21 UTC,0,play_store,charging very high for delivery,charge high delivery
it is nice and comfortable in returning as well,5,2026-07-30 14:26:06 UTC,0,play_store,it is nice and comfortable in returning as well,nice comfortable return well
nice experience,5,2026-07-30 14:25:08 UTC,0,play_store,nice experience,nice experience
"Amazing app! Super fast delivery, easy to use, and the products always arrive in good condition. Highly recommended!😊🤩",5,2026-07-30 14:23:59 UTC,0,play_store,"Amazing app! Super fast delivery, easy to use, and the products always arrive in good condition. Highly recommended!😊🤩",amaze app super fast delivery easy use product always arrive good condition highly recommend
badhiya,5,2026-07-30 14:23:46 UTC,0,play_store,badhiya,badhiya
customer service is never customer friendly. no election of return policy is considered even if it is blink it mistake,1,2026-07-30 14:23:02 UTC,0,play_store,customer service is never customer friendly. no election of return policy is considered even if it is blink it mistake,customer service never customer friendly election return policy consider even blink mistake
good and simple,5,2026-07-30 14:22:58 UTC,0,play_store,good and simple,good simple
thank you for your quick service,5,2026-07-30 14:21:08 UTC,0,play_store,thank you for your quick service,thank quick service
"disgusting , cost showing 36 , at the time of checkout it's showing 94.",1,2026-07-30 14:19:36 UTC,0,play_store,"disgusting , cost showing 36 , at the time of checkout it's showing 94.",disgust cost show 36 time checkout show 94
the order was not cancel,1,2026-07-30 14:17:14 UTC,0,play_store,the order was not cancel,order cancel
wrost customer support. delivery of product made in an open pouch with dirty and part missing of an item......delivery boy not listens your complaint and not even customer support as it works only from 9 to 7 and if you need urgently some product.....don't rely on this app....go to any shop nearby......wrost experience i had today.,1,2026-07-30 14:16:38 UTC,0,play_store,wrost customer support. delivery of product made in an open pouch with dirty and part missing of an item......delivery boy not listens your complaint and not even customer support as it works only from 9 to 7 and if you need urgently some product.....don't rely on this app....go to any shop nearby......wrost experience i had today.,wrost customer support delivery product make open pouch dirty part miss itemdelivery boy listen complaint even customer support work 9 7 need urgently productdont rely appgo shop nearbywrost experience today
Absolutely excellent experience regarding quality of products and delivery.,5,2026-07-30 14:16:25 UTC,0,play_store,Absolutely excellent experience regarding quality of products and delivery.,absolutely excellent experience regard quality product delivery
delivery boy are very rude and unbearable,1,2026-07-30 14:16:04 UTC,0,play_store,delivery boy are very rude and unbearable,delivery boy rude unbearable
good service fast service,5,2026-07-30 14:13:24 UTC,0,play_store,good service fast service,good service fast service
"169 dikha rha tha price peanut ka , jab payment ki bari aayi to 171 , to rupay kis chij ka hai , delivery bhi free show kr rha h ,",1,2026-07-30 14:10:25 UTC,0,play_store,"169 dikha rha tha price peanut ka , jab payment ki bari aayi to 171 , to rupay kis chij ka hai , delivery bhi free show kr rha h ,",169 dikha rha tha price peanut ka jab payment ki bari aayi 171 rupay ki chij ka hai delivery bhi free show kr rha h
"handling Price is high. and no offers. also prices are high compare to Swiggy Instamart, flipkart minutes",1,2026-07-30 14:07:22 UTC,0,play_store,"handling Price is high. and no offers. also prices are high compare to Swiggy Instamart, flipkart minutes",handle price high offer also price high compare swiggy instamart flipkart minute
it's a good job,5,2026-07-30 14:07:16 UTC,0,play_store,it's a good job,good job
how to sell my product in blink it,4,2026-07-30 14:04:53 UTC,0,play_store,how to sell my product in blink it,sell product blink
osm service 👍👍👍,5,2026-07-30 14:04:32 UTC,0,play_store,osm service 👍👍👍,osm service
love this app,5,2026-07-30 14:04:28 UTC,0,play_store,love this app,love app
excellent service. Blinkit has made my life very easy,5,2026-07-30 14:03:38 UTC,0,play_store,excellent service. Blinkit has made my life very easy,excellent service blinkit make life easy
wow 😲,5,2026-07-30 14:03:20 UTC,0,play_store,wow 😲,wow
"just did the first order on the app so don't know how it will go, but the app's interface is good and easy to order",4,2026-07-30 14:03:07 UTC,0,play_store,"just did the first order on the app so don't know how it will go, but the app's interface is good and easy to order",first order app dont know go apps interface good easy order
best service provider,5,2026-07-30 14:03:04 UTC,0,play_store,best service provider,best service provider
good app for shopping,5,2026-07-30 14:02:56 UTC,0,play_store,good app for shopping,good app shopping
Love,5,2026-07-30 14:02:32 UTC,0,play_store,Love,love
Good price,5,2026-07-30 14:02:31 UTC,0,play_store,Good price,good price
very bad at silvassa,1,2026-07-30 14:00:04 UTC,0,play_store,very bad at silvassa,bad silvassa
very fast and superb app all items are fresh 💗❤️,5,2026-07-30 13:59:25 UTC,0,play_store,very fast and superb app all items are fresh 💗❤️,fast superb app item fresh
charge lete hai bhot or cash on bhi ni hai bhot bar to,1,2026-07-30 13:59:00 UTC,0,play_store,charge lete hai bhot or cash on bhi ni hai bhot bar to,charge lete hai bhot cash bhi ni hai bhot bar
achhha h bss price high kr deta h kvi kvi,5,2026-07-30 13:58:13 UTC,0,play_store,achhha h bss price high kr deta h kvi kvi,achhha h bss price high kr deta h kvi kvi
⏩ fast,5,2026-07-30 13:58:04 UTC,0,play_store,⏩ fast,fast
helpful and best services,5,2026-07-30 13:58:03 UTC,0,play_store,helpful and best services,helpful best service
Very nice platform,5,2026-07-30 13:57:28 UTC,0,play_store,Very nice platform,nice platform
nice app and delivery person also nice way of talking,5,2026-07-30 13:56:27 UTC,0,play_store,nice app and delivery person also nice way of talking,nice app delivery person also nice way talk
It's really helpful and i love the fast delivery but there are some products that are not available here and blinkit doesn't provides any service here in bihar so you all gotta do better!,5,2026-07-30 13:56:06 UTC,0,play_store,It's really helpful and i love the fast delivery but there are some products that are not available here and blinkit doesn't provides any service here in bihar so you all gotta do better!,really helpful love fast delivery product available blinkit doesnt provide service bihar get ta good
zero costomer assisting...,1,2026-07-30 13:56:03 UTC,0,play_store,zero costomer assisting...,zero costomer assist
thanks blinkit,5,2026-07-30 13:54:34 UTC,1,play_store,thanks blinkit,thanks blinkit
customer service is 1000/10 😍😍,5,2026-07-30 13:53:59 UTC,0,play_store,customer service is 1000/10 😍😍,customer service 100010
Fraud people,1,2026-07-30 13:50:02 UTC,0,play_store,Fraud people,fraud people
High demand charge of 30 rs is not acceptable,2,2026-07-30 13:49:15 UTC,0,play_store,High demand charge of 30 rs is not acceptable,high demand charge 30 r acceptable
my experience with blinkit has been exceptionally well.. thanks for the wonderful service!,5,2026-07-30 13:48:52 UTC,0,play_store,my experience with blinkit has been exceptionally well.. thanks for the wonderful service!,experience blinkit exceptionally well thanks wonderful service
its very nice and good application,5,2026-07-30 13:48:03 UTC,1,play_store,its very nice and good application,nice good application
delivery is good 😊,4,2026-07-30 13:46:33 UTC,0,play_store,delivery is good 😊,delivery good
amul milk was not fresh on warming the milk as soon as it was received it started curdling,1,2026-07-30 13:46:22 UTC,0,play_store,amul milk was not fresh on warming the milk as soon as it was received it started curdling,amul milk fresh warm milk soon receive started curdling
dikhata kuchh hai aur bhj kuchh deta hai,1,2026-07-30 13:39:44 UTC,0,play_store,dikhata kuchh hai aur bhj kuchh deta hai,dikhata kuchh hai aur bhj kuchh deta hai
very very nice my time is save,4,2026-07-30 13:37:57 UTC,0,play_store,very very nice my time is save,nice time save
THIS IS VERY GOOD APP THATS LIKE FOOD MEAL EVERYONE INSTALLED THIS APP,5,2026-07-30 13:37:49 UTC,0,play_store,THIS IS VERY GOOD APP THATS LIKE FOOD MEAL EVERYONE INSTALLED THIS APP,good app thats like food meal everyone instal app
Nice dilivery boy,5,2026-07-30 13:37:27 UTC,0,play_store,Nice dilivery boy,nice dilivery boy
very fast and affordable,5,2026-07-30 13:37:03 UTC,0,play_store,very fast and affordable,fast affordable
overpriced,1,2026-07-30 13:36:12 UTC,0,play_store,overpriced,overprice
sab kuch accha hai par discount nahi milta quantity Saman mangwane par,4,2026-07-30 13:35:31 UTC,0,play_store,sab kuch accha hai par discount nahi milta quantity Saman mangwane par,sab kuch accha hai par discount nahi milta quantity saman mangwane par
so cute,5,2026-07-30 13:33:57 UTC,0,play_store,so cute,cute
hedling charge high price to high,1,2026-07-30 13:33:24 UTC,0,play_store,hedling charge high price to high,hedling charge high price high
there were free gifts and superfast deliveries I love this app there were not any ads,5,2026-07-30 13:31:59 UTC,0,play_store,there were free gifts and superfast deliveries I love this app there were not any ads,free gift superfast delivery love app ad
good service and product,5,2026-07-30 13:31:45 UTC,0,play_store,good service and product,good service product
showing before order 4 mins only but after order it will 20 mins,1,2026-07-30 13:31:21 UTC,0,play_store,showing before order 4 mins only but after order it will 20 mins,show order 4 min order 20 min
"used to be good, now you've changed bro",1,2026-07-30 13:30:54 UTC,0,play_store,"used to be good, now you've changed bro",use good youve change bro
nice but rate little bit less,5,2026-07-30 13:30:09 UTC,0,play_store,nice but rate little bit less,nice rate little bit less
excellent discounts,5,2026-07-30 13:30:00 UTC,1,play_store,excellent discounts,excellent discount
I ordered some raisins once and they were black instead of their original colour and when i tried to return them they said they cannot help me with my request. Please try to fix your return system blinkit. Everything else in the app is actually VERY impressive. I use this app to order plenty of items and they come very fast.,4,2026-07-30 13:29:23 UTC,0,play_store,I ordered some raisins once and they were black instead of their original colour and when i tried to return them they said they cannot help me with my request. Please try to fix your return system blinkit. Everything else in the app is actually VERY impressive. I use this app to order plenty of items and they come very fast.,ordered raisin black instead original colour try return say help request please try fix return system blinkit everything else app actually impressive use app order plenty item come fast
Mere oder return le gye par payment abhi tak nhi aaye,1,2026-07-30 13:28:30 UTC,0,play_store,Mere oder return le gye par payment abhi tak nhi aaye,mere oder return le gye par payment abhi tak nhi aaye
ita my first order so far it is good to use let's see,5,2026-07-30 13:28:19 UTC,0,play_store,ita my first order so far it is good to use let's see,ita first order far good use let see
Best delivery app,5,2026-07-30 13:28:12 UTC,1,play_store,Best delivery app,best delivery app
good service any time 🙏🙏,5,2026-07-30 13:26:46 UTC,0,play_store,good service any time 🙏🙏,good service time
door step delivery without single call,5,2026-07-30 13:24:35 UTC,0,play_store,door step delivery without single call,door step delivery without single call
COD option is not available after i cancelled my order bad service bad app,1,2026-07-30 13:24:30 UTC,0,play_store,COD option is not available after i cancelled my order bad service bad app,cod option available cancelled order bad service bad app
Awesome services..,4,2026-07-30 13:23:14 UTC,1,play_store,Awesome services..,awesome service
very trusted app i am aprishiated,5,2026-07-30 13:23:11 UTC,0,play_store,very trusted app i am aprishiated,trust app aprishiated
convient n hassle free,5,2026-07-30 13:21:51 UTC,0,play_store,convient n hassle free,convient n hassle free
very useful app,5,2026-07-30 13:18:57 UTC,0,play_store,very useful app,useful app
"accha app h easily har chij mil jati ghar pr baithe baithe, sath hi fresh chij milti h thanku hamari life ko thoda or aasan banane ke liye😇",5,2026-07-30 13:16:50 UTC,0,play_store,"accha app h easily har chij mil jati ghar pr baithe baithe, sath hi fresh chij milti h thanku hamari life ko thoda or aasan banane ke liye😇",accha app h easily har chij mil jati ghar pr baithe baithe sath hi fresh chij milti h thanku hamari life ko thoda aasan banane ke liye
extremely good. and keeps getting better by the day!! 👍,5,2026-07-30 13:15:52 UTC,0,play_store,extremely good. and keeps getting better by the day!! 👍,extremely good keep get well day
it is very nice app,5,2026-07-30 13:15:14 UTC,0,play_store,it is very nice app,nice app
delevery on time 🙂,5,2026-07-30 13:15:03 UTC,0,play_store,delevery on time 🙂,delevery time
delivers worst product,1,2026-07-30 13:14:27 UTC,0,play_store,delivers worst product,delivers worst product
good service blinkit,5,2026-07-30 13:13:01 UTC,0,play_store,good service blinkit,good service blinkit
mast hai re baba😜,5,2026-07-30 13:11:48 UTC,0,play_store,mast hai re baba😜,mast hai baba
"★☆ Very poor customer service I had to request an exchange for a mistaken order. The product was sealed and unused. But Blinkit customer care was not helpful at all. Responses are delayed, unclear.No proper resolution and no option to talk to a supervisor. Delivery is fast but support is terrible. Really disappointed. Please improve your customer service.",1,2026-07-30 13:10:31 UTC,0,play_store,"★☆ Very poor customer service I had to request an exchange for a mistaken order. The product was sealed and unused. But Blinkit customer care was not helpful at all. Responses are delayed, unclear.No proper resolution and no option to talk to a supervisor. Delivery is fast but support is terrible. Really disappointed. Please improve your customer service.",poor customer service request exchange mistaken order product seal unused blinkit customer care helpful response delay unclearno proper resolution option talk supervisor delivery fast support terrible really disappointed please improve customer service
wrust app,1,2026-07-30 13:10:12 UTC,0,play_store,wrust app,wrust app
very good aap Thank you much blinkit,5,2026-07-30 13:09:33 UTC,0,play_store,very good aap Thank you much blinkit,good aap thank much blinkit
fantastic and super fast delivery 👌,5,2026-07-30 13:09:11 UTC,0,play_store,fantastic and super fast delivery 👌,fantastic super fast delivery
best service all app,5,2026-07-30 13:08:37 UTC,0,play_store,best service all app,best service app
PLEASE CHANGE FOR COD AMOUNT 🙏 CAN'T BUY IN 1500 LIMIT ...,1,2026-07-30 13:05:04 UTC,0,play_store,PLEASE CHANGE FOR COD AMOUNT 🙏 CAN'T BUY IN 1500 LIMIT ...,please change cod amount cant buy 1500 limit
order in this area is pathetically delayed,2,2026-07-30 13:04:22 UTC,0,play_store,order in this area is pathetically delayed,order area pathetically delay
exlent,4,2026-07-30 13:01:56 UTC,0,play_store,exlent,exlent
"Customer service is worst here. There is no response on the enquiry on chatbox, and when contacted via mail, they have no resolution or answers regarding there damaged product delivery, even when thy especially mention 72 hours replacement available for the item. I have worst experience on this app. Please beware of their product and their services.",1,2026-07-30 13:01:06 UTC,0,play_store,"Customer service is worst here. There is no response on the enquiry on chatbox, and when contacted via mail, they have no resolution or answers regarding there damaged product delivery, even when thy especially mention 72 hours replacement available for the item. I have worst experience on this app. Please beware of their product and their services.",customer service bad response enquiry chatbox contact via mail resolution answer regard damage product delivery even thy especially mention 72 hour replacement available item bad experience app please beware product service
I am happy,5,2026-07-30 12:57:35 UTC,0,play_store,I am happy,happy
"Really very good and fast service, Keep it up with smiles 😊",5,2026-07-30 12:56:56 UTC,0,play_store,"Really very good and fast service, Keep it up with smiles 😊",really good fast service keep smile
"Absolutely loved the service Lightning-fast delivery, excellent product quality, and a smooth ordering experience from start to finish. Blinkit never disappoints. Keep up the fantastic work",5,2026-07-30 12:56:45 UTC,0,play_store,"Absolutely loved the service Lightning-fast delivery, excellent product quality, and a smooth ordering experience from start to finish. Blinkit never disappoints. Keep up the fantastic work",absolutely love service lightningfast delivery excellent product quality smooth order experience start finish blinkit never disappoint keep fantastic work
okay good,3,2026-07-30 12:53:16 UTC,0,play_store,okay good,okay good
Nice 👌 and so fast 🏃‍♀️,5,2026-07-30 12:52:45 UTC,0,play_store,Nice 👌 and so fast 🏃‍♀️,nice fast
the order has been delayed waay too much,1,2026-07-30 12:51:20 UTC,0,play_store,the order has been delayed waay too much,order delay waay much
most best website no scams at all Loved so much😊☺️,5,2026-07-30 12:51:13 UTC,0,play_store,most best website no scams at all Loved so much😊☺️,best website scam love much
Products are FIVE STAR & DELIVERED ON TIME. SOME OF YOUR DELIVERY EXECUTIVES ARE RUDE & NOT COOPERATIVE.,3,2026-07-30 12:49:10 UTC,1,play_store,Products are FIVE STAR & DELIVERED ON TIME. SOME OF YOUR DELIVERY EXECUTIVES ARE RUDE & NOT COOPERATIVE.,product five star deliver time delivery executive rude cooperative
Great app,5,2026-07-30 12:45:10 UTC,0,play_store,Great app,great app
nice and helpful,5,2026-07-30 12:45:02 UTC,0,play_store,nice and helpful,nice helpful
They don't send disposable spoons with items that actually require them—is one supposed to stick a finger in and eat it?,1,2026-07-30 12:44:18 UTC,1,play_store,They don't send disposable spoons with items that actually require them—is one supposed to stick a finger in and eat it?,dont send disposable spoon item actually require one suppose stick finger eat
Price too much but it's good,3,2026-07-30 12:44:00 UTC,0,play_store,Price too much but it's good,price much good
why handling fee,1,2026-07-30 12:43:04 UTC,0,play_store,why handling fee,handle fee
not delivered to product 😠😡,1,2026-07-30 12:40:44 UTC,1,play_store,not delivered to product 😠😡,deliver product
life saver,5,2026-07-30 12:34:45 UTC,0,play_store,life saver,life saver
more difficult to find exact location 😕,4,2026-07-30 12:34:42 UTC,0,play_store,more difficult to find exact location 😕,difficult find exact location
order fast kro,5,2026-07-30 12:31:35 UTC,0,play_store,order fast kro,order fast kro
'Help' is not accessible to the user easily. 30/July/2026. Still as hopeless as ever.,1,2026-07-30 12:25:48 UTC,0,play_store,'Help' is not accessible to the user easily. 30/July/2026. Still as hopeless as ever.,help accessible user easily 30july2026 still hopeless ever
all items are good 👍,5,2026-07-30 12:24:53 UTC,0,play_store,all items are good 👍,item good
too exorbitant,1,2026-07-30 12:20:56 UTC,0,play_store,too exorbitant,exorbitant
best sarvice,5,2026-07-30 12:18:27 UTC,0,play_store,best sarvice,best sarvice
customer support khrab hai,1,2026-07-30 12:18:01 UTC,0,play_store,customer support khrab hai,customer support khrab hai
wrong delivery,1,2026-07-30 12:16:45 UTC,0,play_store,wrong delivery,wrong delivery
very fast,5,2026-07-30 12:14:47 UTC,0,play_store,very fast,fast
very good and fast delivery👍💗,5,2026-07-30 12:12:54 UTC,0,play_store,very good and fast delivery👍💗,good fast delivery
good but slightly costly,4,2026-07-30 12:11:26 UTC,0,play_store,good but slightly costly,good slightly costly
"IT'S A VERY good app, the only problem is about the location sometimes I have to tell the location to the delivery boy several times good app nice app and the second problem is they aren't keeping the small packet like If I want to buy chips and I want a 10 rupee packet it's not available !!! it's not good challlooo baaki overall good",4,2026-07-30 12:11:19 UTC,0,play_store,"IT'S A VERY good app, the only problem is about the location sometimes I have to tell the location to the delivery boy several times good app nice app and the second problem is they aren't keeping the small packet like If I want to buy chips and I want a 10 rupee packet it's not available !!! it's not good challlooo baaki overall good",good app problem location sometimes tell location delivery boy several time good app nice app second problem arent keep small packet like want buy chip want 10 rupee packet available good challlooo baaki overall good
Good nice 👍🏻 👍🏻,5,2026-07-30 12:10:30 UTC,0,play_store,Good nice 👍🏻 👍🏻,good nice
very quick and reliable service.,5,2026-07-30 12:10:19 UTC,0,play_store,very quick and reliable service.,quick reliable service
"Good,More use AI",5,2026-07-30 12:08:02 UTC,0,play_store,"Good,More use AI",goodmore use ai
